Repeat,Generation,X1,X2,F(x)
33,10,-1.410260322885829253891643020324409008026123046875,-0.78157902768028719719950458966195583343505859375,185.44228739320891463648877106606960296630859375,
33,20,-1.424909207434307489847924443893134593963623046875,-0.79866939298684513914849958382546901702880859375,186.724769579315989176393486559391021728515625,
33,30,-1.424909207434307489847924443893134593963623046875,-0.79927976317636506564667797647416591644287109375,186.728400883788111741523607634007930755615234375,
33,40,-1.424909207434307489847924443893134593963623046875,-0.80050050355540491864303476177155971527099609375,186.730725690029174757000873796641826629638671875,
33,50,-1.424909207434307489847924443893134593963623046875,-0.80050050355540491864303476177155971527099609375,186.730725690029174757000873796641826629638671875,
Repeat,Generation,X1,X2,F(x)
34,0,-1.007415997802667106952867470681667327880859375,4.8979155858027905168228244292549788951873779296875,96.65296512880860291261342354118824005126953125,
34,10,-0.72481460005493403286891407333314418792724609375,4.8985259559923104433210028219036757946014404296875,170.8409481296204148748074658215045928955078125,
34,20,-0.8322397534104428729051505797542631626129150390625,4.852137821588794253102605580352246761322021484375,184.39416943198835951989167369902133941650390625,
34,30,-0.79195532090212594766853726468980312347412109375,4.839930417798395723139037727378308773040771484375,185.81609188914075048160157166421413421630859375,
34,40,-0.79683828241828535965396440587937831878662109375,4.854579302346873959095319150947034358978271484375,186.675965979951484996490762569010257720947265625,
34,50,-0.80050050355540491864303476177155971527099609375,4.854579302346873959095319150947034358978271484375,186.702681893945140245705260895192623138427734375,
Repeat,Generation,X1,X2,F(x)
35,0,-6.9267860957670830401866624015383422374725341796875,-7.8124332407605212580392617383040487766265869140625,119.234783325846279922188841737806797027587890625,
35,10,-7.08304086428418866461242942023091018199920654296875,-1.4328440198980683106810829485766589641571044921875,186.5920266695151212843484245240688323974609375,
35,20,-7.08487197485274844410696459817700088024139404296875,-1.4261299478133491192011206294409930706024169921875,186.72445020913215785185457207262516021728515625,
35,30,-7.08365123447370859111060781287960708141326904296875,-1.4261299478133491192011206294409930706024169921875,186.7285254194985100184567272663116455078125,
35,40,-7.08365123447370859111060781287960708141326904296875,-1.4261299478133491192011206294409930706024169921875,186.7285254194985100184567272663116455078125,
35,50,-7.08365123447370859111060781287960708141326904296875,-1.4261299478133491192011206294409930706024169921875,186.7285254194985100184567272663116455078125,
Repeat,Generation,X1,X2,F(x)
36,0,9.4744712668233290742136887274682521820068359375,-1.385845515305032193964507314376533031463623046875,39.20410933139367415378728765062987804412841796875,
36,10,4.849696340830714547109892009757459163665771484375,-7.08731345561082815009967816877178847789764404296875,186.5364187207738950746716000139713287353515625,
36,20,4.858851893673513444582567899487912654876708984375,-7.08548234504226837060514299082569777965545654296875,186.720805193251095488449209369719028472900390625,
36,30,4.858851893673513444582567899487912654876708984375,-7.08182012390514881161607263493351638317108154296875,186.72315323066510472926893271505832672119140625,
36,40,4.858851893673513444582567899487912654876708984375,-7.08304086428418866461242942023091018199920654296875,186.728956473257341031057876534759998321533203125,
36,50,4.858851893673513444582567899487912654876708984375,-7.08365123447370859111060781287960708141326904296875,186.7293890228128248054417781531810760498046875,
Repeat,Generation,X1,X2,F(x)
37,0,-0.9494308297982723132690807688049972057342529296875,-7.635425885799737244497009669430553913116455078125,129.82162606157720574628910981118679046630859375,
37,10,-7.018951994384593717768439091742038726806640625,-1.4566484572893454441100402618758380413055419921875,175.519607094397059654511394910514354705810546875,
37,20,-7.09707937864314697407053245115093886852264404296875,-1.417584765160068371869783732108771800994873046875,186.190562697833030370020424015820026397705078125,
37,30,-7.09158604693746763558692691731266677379608154296875,-1.423078096865747710353389265947043895721435546875,186.576709117558010575521620921790599822998046875,
37,40,-7.0769371623889885114522257936187088489532470703125,-1.423078096865747710353389265947043895721435546875,186.62584461874604357944917865097522735595703125,
37,50,-7.08670308542130822360149977612309157848358154296875,-1.423078096865747710353389265947043895721435546875,186.69851472985675400195759721100330352783203125,
Repeat,Generation,X1,X2,F(x)
38,0,-6.27491073335978200020690564997494220733642578125,-0.866420484023560533159979968331754207611083984375,57.3161839795774454842103295959532260894775390625,
38,10,-1.4334543900875882371792613412253558635711669921875,-0.80050050355540491864303476177155971527099609375,186.569703691983335147597244940698146820068359375,
38,20,-1.4261299478133491192011206294409930706024169921875,-0.80050050355540491864303476177155971527099609375,186.72850064534947023275890387594699859619140625,
38,30,-1.4261299478133491192011206294409930706024169921875,-0.80050050355540491864303476177155971527099609375,186.72850064534947023275890387594699859619140625,
38,40,-1.4261299478133491192011206294409930706024169921875,-0.80050050355540491864303476177155971527099609375,186.72850064534947023275890387594699859619140625,
38,50,-1.4261299478133491192011206294409930706024169921875,-0.80050050355540491864303476177155971527099609375,186.72850064534947023275890387594699859619140625,
Repeat,Generation,X1,X2,F(x)
39,0,-7.7062288277840504946425426169298589229583740234375,-0.79012421033356616817400208674371242523193359375,186.491406409329755433645914308726787567138671875,
39,10,-7.7086703085421302006352561875246465206146240234375,-0.79989013336588499214485636912286281585693359375,186.730202119188930964810424484312534332275390625,
39,20,-7.7080599383526102741370777948759496212005615234375,-0.80050050355540491864303476177155971527099609375,186.73068756716673988194088451564311981201171875,
39,30,-7.7080599383526102741370777948759496212005615234375,-0.80050050355540491864303476177155971527099609375,186.73068756716673988194088451564311981201171875,
39,40,-7.7080599383526102741370777948759496212005615234375,-0.80050050355540491864303476177155971527099609375,186.73068756716673988194088451564311981201171875,
39,50,-7.7080599383526102741370777948759496212005615234375,-0.80050050355540491864303476177155971527099609375,186.73068756716673988194088451564311981201171875,
Repeat,Generation,X1,X2,F(x)
40,0,5.395367290261543047336090239696204662322998046875,-1.6714987640003666768961920752190053462982177734375,67.0765924727032967211926006712019443511962890625,
40,10,5.4924161503952149132601334713399410247802734375,-1.4615314188055048560954674030654132366180419921875,183.4879495136757441287045367062091827392578125,
40,20,5.4899746696371352072674199007451534271240234375,-1.423688467055267636851567658595740795135498046875,186.614478449129904902292764745652675628662109375,
40,30,5.4887539292580953542710631154477596282958984375,-1.424298837244787563349746051244437694549560546875,186.652719853585267628659494221210479736328125,
40,40,5.4826502273628960892892791889607906341552734375,-1.425519577623827416346102836541831493377685546875,186.730451099187348518171347677707672119140625,
40,50,5.4826502273628960892892791889607906341552734375,-1.424909207434307489847924443893134593963623046875,186.730695631411663271137513220310211181640625,
Repeat,Generation,X1,X2,F(x)
41,0,6.987212744529557539863162674009799957275390625,-7.03482161931211269489949700073339045047760009765625,39.25672207658055157253329525701701641082763671875,
41,10,5.4918057802056949867619550786912441253662109375,-1.416974394970548445371605339460074901580810546875,186.3993164726929308017133735120296478271484375,
41,20,5.4893642994476152807692415080964565277099609375,-1.424909207434307489847924443893134593963623046875,186.637525470488299106364138424396514892578125,
41,30,5.4887539292580953542710631154477596282958984375,-1.424909207434307489847924443893134593963623046875,186.6542116522940659706364385783672332763671875,
41,40,5.4887539292580953542710631154477596282958984375,-1.424909207434307489847924443893134593963623046875,186.6542116522940659706364385783672332763671875,
41,50,5.4887539292580953542710631154477596282958984375,-1.424909207434307489847924443893134593963623046875,186.6542116522940659706364385783672332763671875,
Repeat,Generation,X1,X2,F(x)
42,0,-0.74678792687765138680333620868623256683349609375,-7.8032776879177223605665858485735952854156494140625,161.17880890338864219302195124328136444091796875,
42,10,-0.77608569597460785871589905582368373870849609375,-7.72515030365916910426449248916469514369964599609375,184.78693713117451125071966089308261871337890625,
42,20,-0.77608569597460785871589905582368373870849609375,-7.7068391979735704211407210095785558223724365234375,185.434233863225699678878299891948699951171875,
42,30,-0.79500717184972558015942922793328762054443359375,-7.7056184575945305681443642242811620235443115234375,186.65162074273922598877106793224811553955078125,
42,40,-0.79500717184972558015942922793328762054443359375,-7.7068391979735704211407210095785558223724365234375,186.66349182117318150631035678088665008544921875,
42,50,-0.79561754203924550665760762058198451995849609375,-7.71050141911069086830821106559596955776214599609375,186.670911234147780533021432347595691680908203125,
Repeat,Generation,X1,X2,F(x)
43,0,-6.3231299783318579699198380694724619388580322265625,5.6968901638843956192204132094047963619232177734375,44.4483307602298935989892925135791301727294921875,
43,10,-0.76265755180516947575597441755235195159912109375,-1.4975432599871822958448319695889949798583984375,172.0148993188277017907239496707916259765625,
43,20,-0.8279671620838033874179018312133848667144775390625,-1.410260322885829253891643020324409008026123046875,184.525730629085529699295875616371631622314453125,
43,30,-0.8017212439344465479962309473194181919097900390625,-1.418805505539108224866140517406165599822998046875,186.63322988453063544511678628623485565185546875,
43,40,-0.8017212439344465479962309473194181919097900390625,-1.424298837244787563349746051244437694549560546875,186.724971447528588441855390556156635284423828125,
43,50,-0.80050050355540491864303476177155971527099609375,-1.425519577623827416346102836541831493377685546875,186.73048115776549593647359870374202728271484375,
Repeat,Generation,X1,X2,F(x)
44,0,6.132694479201635573417661362327635288238525390625,5.3050325022125921492488487274385988712310791015625,77.1963617208547674408691818825900554656982421875,
44,10,5.5131687368388941905550382216461002826690673828125,4.8850978118228720603610781836323440074920654296875,183.01809537244474768158397637307643890380859375,
44,20,5.4838709677419359422856359742581844329833984375,4.857020783104953665088032721541821956634521484375,186.7261681942055702165816910564899444580078125,
44,30,5.4838709677419359422856359742581844329833984375,4.858241523483993518084389506839215755462646484375,186.728589887137644609538256190717220306396484375,
44,40,5.4838709677419359422856359742581844329833984375,4.858241523483993518084389506839215755462646484375,186.728589887137644609538256190717220306396484375,
44,50,5.4820398571733761627911007963120937347412109375,4.858241523483993518084389506839215755462646484375,186.729327499105778542798361741006374359130859375,
Repeat,Generation,X1,X2,F(x)
45,0,-7.8124332407605212580392617383040487766265869140625,5.25681325724051617953591630794107913970947265625,72.8684949620220976385098765604197978973388671875,
45,10,4.849696340830714547109892009757459163665771484375,5.4808191167943363097947440110146999359130859375,186.559198647063993803385528735816478729248046875,
45,20,4.859462263863033371080746292136609554290771484375,5.4808191167943363097947440110146999359130859375,186.71705880096982355098589323461055755615234375,
45,30,4.858241523483993518084389506839215755462646484375,5.4820398571733761627911007963120937347412109375,186.729327499105778542798361741006374359130859375,
45,40,4.858241523483993518084389506839215755462646484375,5.4832605975524160157874575816094875335693359375,186.73048216476416882869671098887920379638671875,
45,50,4.858241523483993518084389506839215755462646484375,5.4826502273628960892892791889607906341552734375,186.7307281804190779439522884786128997802734375,
Repeat,Generation,X1,X2,F(x)
46,0,5.2861110263374744278053185553289949893951416015625,-1.4535966063417458116191482986323535442352294921875,105.453953050561523241412942297756671905517578125,
46,10,-7.0726645710623490259649770450778305530548095703125,4.873500778221991680538849323056638240814208984375,185.914232537329297656469861976802349090576171875,
46,20,-7.0751060518204287319576906156726181507110595703125,4.863734855189672856567995040677487850189208984375,186.499984183514897040367941372096538543701171875,
46,30,-7.0751060518204287319576906156726181507110595703125,4.863734855189672856567995040677487850189208984375,186.499984183514897040367941372096538543701171875,
46,40,-7.08243049409466873811425102758221328258514404296875,4.863734855189672856567995040677487850189208984375,186.653089344772951108097913675010204315185546875,
46,50,-7.08426160466322851760878620552830398082733154296875,4.863734855189672856567995040677487850189208984375,186.654386043853349974597222171723842620849609375,
Repeat,Generation,X1,X2,F(x)
47,0,-6.90786461989196443056471252930350601673126220703125,-7.4889370403149513322205166332423686981201171875,53.71570510991484326268619042821228504180908203125,
47,10,-7.0641193884090700549904795479960739612579345703125,-7.6909695730460523321880828007124364376068115234375,185.20222161311079389633960090577602386474609375,
47,20,-7.0653401287881099079868363332934677600860595703125,-7.71050141911069086830821106559596955776214599609375,185.99300140358587896116659976541996002197265625,
47,30,-7.0653401287881099079868363332934677600860595703125,-7.71050141911069086830821106559596955776214599609375,185.99300140358587896116659976541996002197265625,
47,40,-7.08365123447370859111060781287960708141326904296875,-7.71050141911069086830821106559596955776214599609375,186.719715413555832128622569143772125244140625,
47,50,-7.08365123447370859111060781287960708141326904296875,-7.71050141911069086830821106559596955776214599609375,186.719715413555832128622569143772125244140625,
Repeat,Generation,X1,X2,F(x)
48,0,0.02777184362315665566711686551570892333984375,5.4728843043305772653184249065816402435302734375,50.1832880710891657827232847921550273895263671875,
48,10,6.0509048738059618699480779469013214111328125,5.4783776360362566038020304404199123382568359375,120.92520615379407900036312639713287353515625,
48,20,6.089968565935240718545173876918852329254150390625,5.4850917081209757952819927595555782318115234375,123.5606057834269932982351747341454029083251953125,
48,30,-1.4371166112247077961683316971175372600555419921875,5.370952482680745987408954533748328685760498046875,159.14923633911001843443955294787883758544921875,
48,40,-1.4285714285714288251938342000357806682586669921875,5.4838709677419359422856359742581844329833984375,186.7010706597840226095286197960376739501953125,
48,50,-1.4273506881923889721974774147383868694305419921875,5.4826502273628960892892791889607906341552734375,186.71930556569844839032157324254512786865234375,
Repeat,Generation,X1,X2,F(x)
49,0,4.811853389080479104222831665538251399993896484375,-2.9264198736533710842877553659491240978240966796875,40.35409203815023460037991753779351711273193359375,
49,10,5.649891659291359502503837575204670429229736328125,4.846644489883114914619000046513974666595458984375,130.21467041652232410342548973858356475830078125,
49,20,5.417950987273780327768690767697989940643310546875,4.831385235145116752164540230296552181243896484375,175.866040613090035549248568713665008544921875,
49,30,5.4551835688344993968712515197694301605224609375,4.835047456282236311153610586188733577728271484375,183.8213680563463867656537331640720367431640625,
49,40,5.4924161503952149132601334713399410247802734375,4.845423749504075061622643261216580867767333984375,186.159596527366147711290977895259857177734375,
49,50,5.4887539292580953542710631154477596282958984375,4.852748191778314179600783973000943660736083984375,186.588776469621194564751931466162204742431640625,
Repeat,Generation,X1,X2,F(x)
50,0,-7.865535447248756639737621298991143703460693359375,-2.02429273354289396280591972754336893558502197265625,57.11847905530303393106805742718279361724853515625,
50,10,-7.6940214239936519646789747639559209346771240234375,5.4759361552781768978093168698251247406005859375,186.147111538830557719848002307116985321044921875,
50,20,-7.6989043855098113766644019051454961299896240234375,5.4759361552781768978093168698251247406005859375,186.417974961205032968791783787310123443603515625,
50,30,-7.7068391979735704211407210095785558223724365234375,5.4826502273628960892892791889607906341552734375,186.725737904231010588773642666637897491455078125,
50,40,-7.7068391979735704211407210095785558223724365234375,5.4826502273628960892892791889607906341552734375,186.725737904231010588773642666637897491455078125,
50,50,-7.7074495681630903476388994022272527217864990234375,5.4826502273628960892892791889607906341552734375,186.729066675809889375159400515258312225341796875,
Repeat,Generation,X1,X2,F(x)
51,0,5.397808771019622753328803810290992259979248046875,-1.5207373271889395027756108902394771575927734375,152.30817882480363323338679037988185882568359375,
51,10,5.4356517227698617489295429550111293792724609375,-1.4413892025513472816555804456584155559539794921875,181.2012945943421300398767925798892974853515625,
51,20,5.4466383861812204258967540226876735687255859375,-1.421857356486707857357032480649650096893310546875,183.800347990939229703144519589841365814208984375,
51,30,5.4686117130039377798311761580407619476318359375,-1.423078096865747710353389265947043895721435546875,186.271537913385174078939598985016345977783203125,
51,40,5.4686117130039377798311761580407619476318359375,-1.423078096865747710353389265947043895721435546875,186.271537913385174078939598985016345977783203125,
51,50,5.4686117130039377798311761580407619476318359375,-1.425519577623827416346102836541831493377685546875,186.280962452959414576980634592473506927490234375,
Repeat,Generation,X1,X2,F(x)
52,0,-2.02917569505905337479134686873294413089752197265625,-0.0552385021515551244419839349575340747833251953125,38.261219252345227914702263660728931427001953125,
52,10,4.78499710074159878558930358849465847015380859375,-7.22098452711569560591442495933733880519866943359375,136.61940521030606987551436759531497955322265625,
52,20,4.843592638935515282128108083270490169525146484375,-7.0537430951872313045214468729682266712188720703125,184.30558499251441162414266727864742279052734375,
52,30,4.839930417798395723139037727378308773040771484375,-7.08365123447370859111060781287960708141326904296875,185.9698625424572355768759734928607940673828125,
52,40,4.843592638935515282128108083270490169525146484375,-7.08487197485274844410696459817700088024139404296875,186.241557822656289999940781854093074798583984375,
52,50,4.843592638935515282128108083270490169525146484375,-7.08365123447370859111060781287960708141326904296875,186.24562249402760016891988925635814666748046875,
Repeat,Generation,X1,X2,F(x)
53,0,5.5418561357463307359694226761348545551300048828125,-1.369975890377514105011869105510413646697998046875,172.30305495325052334010251797735691070556640625,
53,10,5.5027924436170536637291661463677883148193359375,-1.398663289284950650426253559999167919158935546875,184.221636816665665037362487055361270904541015625,
53,20,5.4924161503952149132601334713399410247802734375,-1.401104770043030356418967130593955516815185546875,185.178062601960419897295651026070117950439453125,
53,30,5.4850917081209757952819927595555782318115234375,-1.401104770043030356418967130593955516815185546875,185.3670263230293357992195524275302886962890625,
53,40,5.5021820734275337372309877537190914154052734375,-1.4279610583819088986956558073870837688446044921875,185.89065588353088287476566620171070098876953125,
53,50,5.4832605975524160157874575816094875335693359375,-1.4273506881923889721974774147383868694305419921875,186.719059565092692309917765669524669647216796875,
Repeat,Generation,X1,X2,F(x)
54,0,-0.5490279854731898723230187897570431232452392578125,-1.5585802789391767220195106347091495990753173828125,56.56125053748445452583837322890758514404296875,
54,10,-0.79622791222876543315578601323068141937255859375,-7.72026734214300969227906534797511994838714599609375,186.362260632249075342770083807408809661865234375,
54,20,-0.80050050355540491864303476177155971527099609375,-1.4328440198980683106810829485766589641571044921875,186.59243414578219244503998197615146636962890625,
54,30,-0.80050050355540491864303476177155971527099609375,-1.4304025391399886046883693779818713665008544921875,186.666114355403152558210422284901142120361328125,
54,40,-0.79622791222876543315578601323068141937255859375,-1.4273506881923889721974774147383868694305419921875,186.682408394283839925265056081116199493408203125,
54,50,-7.08365123447370859111060781287960708141326904296875,-1.4273506881923889721974774147383868694305419921875,186.71936039541554919196642003953456878662109375,
Repeat,Generation,X1,X2,F(x)
55,0,-0.76693014313180896124322316609323024749755859375,5.0682088686788535625282747787423431873321533203125,87.1747645553651153704777243547141551971435546875,
55,10,-0.76204718161564954925779602490365505218505859375,-1.4603106784264650030991106177680194377899169921875,180.7257779845150480468873865902423858642578125,
55,20,-0.76876125370036874073775834403932094573974609375,-1.416974394970548445371605339460074901580810546875,184.39149926248791189209441654384136199951171875,
55,30,-0.8023316141239664744944093399681150913238525390625,-1.4267403180028690456992990220896899700164794921875,186.715921578600870134323486126959323883056640625,
55,40,-0.8011108737449266214980525546707212924957275390625,-1.4261299478133491192011206294409930706024169921875,186.72719327328240979113616049289703369140625,
55,50,-0.8011108737449266214980525546707212924957275390625,-1.4261299478133491192011206294409930706024169921875,186.72719327328240979113616049289703369140625,
Repeat,Generation,X1,X2,F(x)
56,0,-6.4531388286996058667455145041458308696746826171875,5.4557939390240193233694299124181270599365234375,121.3051252772531114487719605676829814910888671875,
56,10,4.872890408032471754040670930407941341400146484375,5.4533524582659396173767163418233394622802734375,184.29258210600136180801200680434703826904296875,
56,20,4.871669667653431901044314145110547542572021484375,5.4661702322458580738384625874459743499755859375,185.68194447312311012865393422544002532958984375,
56,30,4.849085970641194620611713617108762264251708984375,5.4832605975524160157874575816094875335693359375,186.54353898187702043287572450935840606689453125,
56,40,4.864345225379192783066173433326184749603271484375,5.4832605975524160157874575816094875335693359375,186.638232687681778543264954350888729095458984375,
56,50,4.860072634052553297578924684785306453704833984375,5.4802087466048163832965656183660030364990234375,186.70584556869374637244618497788906097412109375,
Repeat,Generation,X1,X2,F(x)
57,0,-0.79439680166020565366125083528459072113037109375,-6.52455214087343993156764554441906511783599853515625,119.4421272850793087627607746981084346771240234375,
57,10,-0.8023316141239664744944093399681150913238525390625,-1.4499343852046262526300779427401721477508544921875,185.300726145806038402952253818511962890625,
57,20,-0.8108767967772454454689068370498716831207275390625,-1.407208471938229621400751057080924510955810546875,185.733460015874953796810586936771869659423828125,
57,30,-0.8084353160191657394761932664550840854644775390625,-1.424909207434307489847924443893134593963623046875,186.58515433950918804839602671563625335693359375,
57,40,-0.79866939298684513914849958382546901702880859375,-1.423078096865747710353389265947043895721435546875,186.715078074051206158401328139007091522216796875,
57,50,-0.79866939298684513914849958382546901702880859375,-1.425519577623827416346102836541831493377685546875,186.72452505485210849656141363084316253662109375,
Repeat,Generation,X1,X2,F(x)
58,0,4.72762230292672569476053467951714992523193359375,5.2934354686117135457834592671133577823638916015625,90.031604110591018752529635094106197357177734375,
58,10,4.8997466963713502963173596072010695934295654296875,-0.870082705160680092149050324223935604095458984375,172.14359719169846130171208642423152923583984375,
58,20,4.850917081209754400106248795054852962493896484375,-0.79439680166020565366125083528459072113037109375,186.534931318321383741931640543043613433837890625,
58,30,4.862514114810633003571638255380094051361083984375,-0.79927976317636506564667797647416591644287109375,186.682149816001896169836982153356075286865234375,
58,40,4.862514114810633003571638255380094051361083984375,-0.79927976317636506564667797647416591644287109375,186.682149816001896169836982153356075286865234375,
58,50,4.857631153294473591586211114190518856048583984375,-0.79927976317636506564667797647416591644287109375,186.72809053867803186221863143146038055419921875,
Repeat,Generation,X1,X2,F(x)
59,0,-7.46513260292367331061313961981795728206634521484375,5.661488692892238105969227035529911518096923828125,38.5493788371174588291978579945862293243408203125,
59,10,-7.003692739646595555313979275524616241455078125,-7.75444807275612646435547503642737865447998046875,168.5144437423887211480177938938140869140625,
59,20,-7.08182012390514881161607263493351638317108154296875,-7.71233252967925064780274624354206025600433349609375,186.6870328152534739274415187537670135498046875,
59,30,-7.08304086428418866461242942023091018199920654296875,-7.7080599383526102741370777948759496212005615234375,186.730279788985029654213576577603816986083984375,
59,40,-7.08365123447370859111060781287960708141326904296875,-7.7086703085421302006352561875246465206146240234375,186.730566178134012034206534735858440399169921875,
59,50,-7.08365123447370859111060781287960708141326904296875,-7.7080599383526102741370777948759496212005615234375,186.730712341605936899213702417910099029541015625,
Repeat,Generation,X1,X2,F(x)
60,0,-7.6940214239936519646789747639559209346771240234375,5.4478591265602602788931108079850673675537109375,183.54642336149441916859359480440616607666015625,
60,10,-7.6940214239936519646789747639559209346771240234375,5.4673909726248979268348193727433681488037109375,185.72440472794050947413779795169830322265625,
60,20,-7.71233252967925064780274624354206025600433349609375,5.4686117130039377798311761580407619476318359375,186.2438135716353144744061864912509918212890625,
60,30,-7.71172215948973072130456785089336335659027099609375,5.4686117130039377798311761580407619476318359375,186.25433548519919213504181243479251861572265625,
60,40,-7.71172215948973072130456785089336335659027099609375,5.4686117130039377798311761580407619476318359375,186.25433548519919213504181243479251861572265625,
60,50,-7.71172215948973072130456785089336335659027099609375,5.4686117130039377798311761580407619476318359375,186.25433548519919213504181243479251861572265625,
Repeat,Generation,X1,X2,F(x)
61,0,-7.629322183904537979515225742943584918975830078125,5.3245643482772297971905572921968996524810791015625,122.897266224401590761772240512073040008544921875,
61,10,4.848475600451674694113535224460065364837646484375,-0.79439680166020565366125083528459072113037109375,186.440217513765759349553263746201992034912109375,
61,20,4.852137821588794253102605580352246761322021484375,-0.8029419843134864009925877326168119907379150390625,186.634227276379618842838681302964687347412109375,
61,30,4.857020783104953665088032721541821956634521484375,-0.8029419843134864009925877326168119907379150390625,186.713223027721625157937523908913135528564453125,
61,40,4.858241523483993518084389506839215755462646484375,-0.8023316141239664744944093399681150913238525390625,186.721894400370416633450076915323734283447265625,
61,50,4.857631153294473591586211114190518856048583984375,-0.80050050355540491864303476177155971527099609375,186.73041534105522032405133359134197235107421875,
Repeat,Generation,X1,X2,F(x)
62,0,-1.017792291024505857421900145709514617919921875,-6.375621814630573425120019237510859966278076171875,50.900313882318840796870063059031963348388671875,
62,10,-0.74434644611957168081062263809144496917724609375,-1.405987731559189768404394271783530712127685546875,179.086870449407115302165038883686065673828125,
62,20,-0.76631977294228903474504477344453334808349609375,-1.404766991180149915408037486486136913299560546875,183.237510143491221015210612677037715911865234375,
62,30,-0.77608569597460785871589905582368373870849609375,-1.405987731559189768404394271783530712127685546875,184.587141292483323695705621503293514251708984375,
62,40,-0.78096865749076727070132619701325893402099609375,-1.405377361369669841906215879134833812713623046875,184.996580930326075531411333940923213958740234375,
62,50,-0.78096865749076727070132619701325893402099609375,-1.405987731559189768404394271783530712127685546875,185.05204761581575212403549812734127044677734375,
Repeat,Generation,X1,X2,F(x)
63,0,-6.364024781029694821654629777185618877410888671875,-7.000640888698995922823087312281131744384765625,92.987924513576587060015299357473850250244140625,
63,10,-7.08975493636890785609239173936657607555389404296875,4.74593340861232348970588645897805690765380859375,159.191612329310174800411914475262165069580078125,
63,20,-7.08548234504226837060514299082569777965545654296875,4.869228186895352195051600574515759944915771484375,186.430533690847397565448773093521595001220703125,
63,30,-7.08670308542130822360149977612309157848358154296875,4.863124485000152930069816648028790950775146484375,186.648383329178813028192962519824504852294921875,
63,40,-7.08182012390514881161607263493351638317108154296875,4.859462263863033371080746292136609554290771484375,186.720021511093591470853425562381744384765625,
63,50,-7.08426160466322851760878620552830398082733154296875,4.858241523483993518084389506839215755462646484375,186.7295689177136637226794846355915069580078125,
Repeat,Generation,X1,X2,F(x)
64,0,-7.5621814630573442883587631513364613056182861328125,-0.8377330851161222113887561135925352573394775390625,135.085608342857796060343389399349689483642578125,
64,10,-7.73918881801812830190101522020995616912841796875,-0.8084353160191657394761932664550840854644775390625,184.39093864920954501940286718308925628662109375,
64,20,-1.410870693075349180389821412973105907440185546875,-0.8059938352610860334834796958602964878082275390625,186.184330288970386391156353056430816650390625,
64,30,-1.420636616107668004360675695352256298065185546875,-0.8035523545030063274907661252655088901519775390625,186.66074550089388139895163476467132568359375,
64,40,-1.420636616107668004360675695352256298065185546875,-0.79866939298684513914849958382546901702880859375,186.67779687164994584236410446465015411376953125,
64,50,-1.4261299478133491192011206294409930706024169921875,-0.8011108737449266214980525546707212924957275390625,186.72719327328240979113616049289703369140625,
Repeat,Generation,X1,X2,F(x)
65,0,-1.4865565965758236188776209019124507904052734375,-0.77974791711172741770496941171586513519287109375,177.288221033767086964871850796043872833251953125,
65,10,-1.4279610583819088986956558073870837688446044921875,-0.78035828730124734420314780436456203460693359375,185.835016435359278830219409428536891937255859375,
65,20,-1.4352855006561480166737965191714465618133544921875,-0.79927976317636506564667797647416591644287109375,186.4888647163298855957691557705402374267578125,
65,30,-1.424909207434307489847924443893134593963623046875,-0.79561754203924550665760762058198451995849609375,186.681943400760388840353698469698429107666015625,
65,40,-1.425519577623827416346102836541831493377685546875,-0.80050050355540491864303476177155971527099609375,186.73048115776549593647359870374202728271484375,
65,50,-1.424909207434307489847924443893134593963623046875,-0.80050050355540491864303476177155971527099609375,186.730725690029174757000873796641826629638671875,
Repeat,Generation,X1,X2,F(x)
66,0,4.7215186010315246534219113527797162532806396484375,-0.902432325205236196552505134604871273040771484375,128.958189175688943350905901752412319183349609375,
66,10,4.838709677419355870142680942080914974212646484375,-0.8157597582934048574543339782394468784332275390625,185.3392369003894373236107639968395233154296875,
66,20,4.857631153294473591586211114190518856048583984375,-0.79989013336588499214485636912286281585693359375,186.7300760567590032223961316049098968505859375,
